tag,signal_date,entry_date,basket_ret_pct,n_positions,symbols,sides,entry_modes,position_rets,avg_score,avg_patterns,breadth_pos,breadth_up1,breadth_down1,avg_ret,median_ret,avg_3d,avg_5d,avg_last60,avg_green_ratio,win
short_0915_top10_min10,2025-09-19,2025-09-22,1.4213307050716817,10,"PCBL,IPCALAB,PARADEEP,SUMICHEM,SWIGGY,JSL,HEXT,TBOTEK,GABRIEL,AFCONS","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","0.4835,0.3436,0.4198,3.3208,2.4019,-0.6474,5.4587,0.5825,1.1114,0.7384",167.55958244571525,28.4,47.72727272727273,22.520661157024794,23.7603305785124,0.15776411250701727,-0.07152919515694411,0.6635001684944123,1.8534702370533358,0.2116733548341719,40.97660672152792,True
short_0915_top10_min10,2025-09-22,2025-09-23,2.349333842970493,10,"SCI,GRSE,URBANCO,HYUNDAI,COCHINSHIP,BALKRISIND,SBILIFE,CARTRADE,ATGL,NETWEB","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","1.1878,-0.0082,3.8579,3.6281,1.7339,1.9070,2.2872,-0.7788,8.6123,1.0660",4.453816459280301,3.8,33.057851239669425,14.87603305785124,37.1900826446281,-0.43922300825464006,-0.6043303077639561,-0.16225936070792105,0.84705563477842,-0.1716869373823543,40.8279968641335,True
short_0915_top10_min10,2025-09-23,2025-09-24,0.649593197731419,10,"KEC,ATGL,MARUTI,EICHERMOT,JKTYRE,M&M,JBMA,ANURAS,TATAINVEST,RRKABEL","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","1.0377,8.0601,-0.4775,-1.1316,1.9797,0.8230,1.5242,-1.0926,-5.7698,1.5426",2.672096497405953,2.6,35.33057851239669,13.429752066115702,31.40495867768595,-0.37109100545085044,-0.4695122690374032,-0.649277512400773,-0.14449072218203646,-0.1511661945148535,41.61423016425061,True
short_0915_top10_min10,2025-09-25,2025-09-26,1.2343068760940097,10,"RAILTEL,ADANIPOWER,ONESOURCE,NEWGEN,AEGISVOPAK,BHARTIHEXA,NETWEB,GLENMARK,PAGEIND,GRSE","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","0.6615,2.9538,-2.0774,1.5679,0.0409,2.1218,-1.1403,1.8782,2.5230,3.8137",10.702686454482382,3.8,22.727272727272727,7.851239669421488,45.45454545454545,-0.7740251232985679,-0.8358535174969872,-1.7429038610751282,-2.025894366730247,-0.35047235931934856,40.75432087955081,True
short_0915_top10_min10,2025-09-29,2025-09-30,0.8426030919713655,10,"REDINGTON,CHOLAHLDNG,KARURVYSYA,NIVABUPA,GLAND,KPRMILL,VMM,COROMANDEL,AEGISVOPAK,SCHAEFFLER","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","4.6824,2.9322,1.7343,0.8244,0.0799,3.3515,-0.6165,-0.7375,-3.3804,-0.4445",73.96331463603738,14.0,47.72727272727273,28.09917355371901,26.446280991735538,0.09700627647233448,-0.057928865887363346,-2.5572642358051776,-3.5056493582636117,-0.2720097677999591,43.44512648246659,True
short_0915_top10_min10,2025-09-30,2025-10-01,-0.289492461392539,10,"TATAINVEST,ONESOURCE,GODIGIT,SAMMAANCAP,ASAHIINDIA,AEGISVOPAK,SPLPETRO,PTCIL,MAPMYINDIA,BLUEDART","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","0.1969,1.2142,0.3929,-6.0802,-0.4216,0.0891,3.2291,-2.5817,-0.0759,1.1422",53.24303750563083,11.5,53.51239669421488,25.206611570247933,20.66115702479339,0.1390105737606205,0.08180684833927199,-1.6617081885551976,-3.016601864625284,0.49262721071924975,41.84597635901919,False
short_0915_top10_min10,2025-10-01,2025-10-03,1.6527705390390062,10,"SUNTV,TATAINVEST,JAINREC,RAILTEL,PFIZER,ADANIENT,GMRAIRPORT,NEWGEN,ADANIPOWER,KPITTECH","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","1.5158,5.7461,6.1393,-0.7817,-0.6235,0.1561,0.2306,1.0054,3.4625,-0.3230",9.69033869812098,4.6,73.19587628865979,41.44329896907217,8.24742268041237,1.0125184973199592,0.7310431046375743,1.2412290998107918,-1.4458318145081615,0.2515508933618903,42.96976686778681,True
short_0915_top10_min10,2025-10-03,2025-10-06,0.8470335385890561,10,"NETWEB,IFCI,TRAVELFOOD,GABRIEL,NAM-INDIA,TTML,HONASA,SBICARD,TATAINVEST,GRAVITA","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","2.8390,1.5650,1.1128,0.4414,2.3821,-0.2929,-3.4679,-1.0065,2.4657,2.4315",12.448730909241087,5.9,70.10309278350515,37.93814432989691,11.54639175257732,0.8072637889094554,0.6143859039007715,1.976713175529892,0.13288333635884036,0.2455930564985919,42.34653712528939,True
short_0915_top10_min10,2025-10-06,2025-10-07,-0.0010073819478751,10,"ONESOURCE,KAYNES,CHENNPETRO,MRPL,CHOLAFIN,SAMMAANCAP,M&MFIN,BANKBARODA,SBFC,POONAWALLA","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","0.1139,-1.1087,0.8402,-0.1306,0.3691,-1.4260,0.6177,1.4552,-0.0192,-0.7217",38.63314430153972,9.2,51.1340206185567,25.979381443298973,22.061855670103093,0.21711387929654433,0.03289211446697582,2.050313147864604,2.2786041692927737,0.12102339302273421,42.55304019676014,False
short_0915_top10_min10,2025-10-07,2025-10-08,1.3883933293581885,10,"ANANTRAJ,IRCON,BLS,COFORGE,MRPL,RHIM,JAINREC,CHENNPETRO,URBANCO,ANANDRATHI","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","2.6918,2.2406,2.4416,-1.6753,1.5641,4.6915,1.2812,0.3268,2.8078,-2.4861",46.28988380583525,10.8,48.45360824742268,22.061855670103093,18.556701030927837,0.1548017107535101,-0.016272068993572475,1.1763485615608855,2.3325728060716138,0.030411684479029852,41.69089916962244,True
short_0915_top10_min10,2025-10-08,2025-10-09,-0.0878908151288036,10,"WELSPUNLIV,MMTC,ATHERENERG,GABRIEL,ITI,ABLBL,HEG,RHIM,GMDCLTD,HYUNDAI","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-2.4338,-1.8186,2.4528,1.7406,5.3080,-2.1532,-2.2424,1.3238,-5.7941,2.7380",3.0583048573717533,3.1,29.07216494845361,12.577319587628866,43.91752577319588,-0.6018713349773734,-0.8100810081008047,-0.23505255627788904,1.5782213391245343,-0.20671391973999986,41.514869243662105,False
short_0915_top10_min10,2025-10-13,2025-10-14,0.0229543293346424,10,"BSE,ANGELONE,PTCIL,MAPMYINDIA,IDEA,ATHERENERG,SCI,TATACHEM,BLS,RPOWER","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","1.9856,-1.2669,-0.2979,-10.0980,4.3748,-0.5683,0.0040,-0.3003,2.9148,3.4818",35.654201523384685,7.1,34.15637860082305,13.991769547325102,30.246913580246915,-0.34339359906091116,-0.45318512184694404,0.5080871797679217,0.045519975936662245,-0.05540294450833831,40.99474348107021,True
short_0915_top10_min10,2025-10-14,2025-10-15,0.9434809919282904,10,"MAPMYINDIA,JUBLINGREA,BIKAJI,USHAMART,ASTERDM,THELEELA,ITI,SCI,HFCL,JAINREC","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","4.9884,0.9888,3.2846,2.4034,-1.1264,1.2781,0.6650,-0.7290,-2.9533,0.6351",42.79833042559192,9.1,25.051334702258725,8.624229979466119,47.63860369609856,-0.8597154789412295,-0.9057038480458912,-0.7513974182627045,-0.9462814996985794,-0.15380330259753516,40.706094072134164,True
short_0915_top10_min10,2025-10-15,2025-10-16,1.037333672096959,10,"MSUMI,DCMSHRIRAM,URBANCO,IGIL,BBTC,NAM-INDIA,JUBLINGREA,TRENT,BAYERCROP,GODFRYPHLP","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","0.3476,-0.2382,4.4418,1.0474,2.0092,2.2070,-0.0398,-0.8594,-0.3283,1.7860",53.7103075158479,11.3,75.564681724846,44.76386036960985,8.829568788501026,0.9647393817846993,0.8127350886620199,-0.2477990397066312,0.6050692209857332,0.13395705194019578,41.9050704612153,True
short_0915_top10_min10,2025-10-16,2025-10-17,-0.8216005411656268,10,"MRPL,ASAHIINDIA,CYIENT,ATUL,KIRLOSENG,CRAFTSMAN,ITI,MAHABANK,NEULANDLAB,NYKAA","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","1.9654,-2.9437,-5.2577,-1.2553,-0.8507,-0.1435,-0.8801,0.7683,-0.4415,0.8230",2.658477089628874,2.2,62.01232032854209,31.622176591375773,12.114989733059549,0.48023352406745895,0.29593581480993336,0.5710615782864035,0.6681783092467529,-0.07722172603352612,41.19958755405037,False
short_0915_top10_min10,2025-10-20,2025-10-21,-0.0585765789051614,10,"ACUTAAS,JAINREC,AADHARHFC,TBOTEK,ABDL,KARURVYSYA,NETWEB,CEATLTD,ECLERX,MRPL","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-1.2021,5.3179,0.1975,0.8060,-2.0936,-1.4860,1.6008,-2.4709,-2.0169,0.7614",22.67237229145288,5.1,56.9672131147541,28.688524590163933,14.139344262295081,0.5004817444461104,0.3177466272704321,0.6250859135666422,0.7201754918090519,0.11603243755453459,41.6036798351045,False
short_0915_top10_min10,2025-10-21,2025-10-23,0.4621378573329489,10,"ATHERENERG,JAINREC,GPIL,USHAMART,WHIRLPOOL,PTCIL,ADANIGREEN,BHARTIHEXA,INFY,M&M","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","4.9491,-2.1537,-0.3333,1.0135,-0.8744,0.5879,0.2597,2.2025,-1.0724,0.0424",23.323582325927497,6.5,71.92622950819673,23.36065573770492,1.639344262295082,0.5448334851027334,0.36300722829830656,0.691560594770358,2.148235899083104,-0.15204628431937312,42.50761306620932,True
short_0915_top10_min10,2025-10-23,2025-10-24,0.0233543271784839,10,"CGCL,VTL,WELSPUNLIV,NEWGEN,LTM,CANFINHOME,TECHM,TRIDENT,BBTC,SAGILITY","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-1.1715,-3.8106,-0.7872,0.5837,1.2112,1.5881,0.7133,0.2657,1.3045,0.3362",5.894437634224841,4.2,42.82786885245902,18.237704918032787,28.07377049180328,-0.17599532318565997,-0.1876038270621272,0.8694014731094865,0.9890071296320745,-0.3581568473998606,40.671718336617104,True
short_0915_top10_min10,2025-10-27,2025-10-28,-2.378005211397359,10,"AEGISVOPAK,CARTRADE,JAINREC,NETWEB,CHENNPETRO,HINDCOPPER,TEJASNET,COFORGE,ENDURANCE,IFCI","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","0.4856,-12.6827,-1.1203,-7.0122,-6.7388,1.6910,0.2287,1.6405,-0.2250,-0.0469",12.97212797633739,4.3,60.040983606557376,31.967213114754102,13.524590163934427,0.5479576530126082,0.35667213209552573,0.19817590481764857,1.251269280669221,0.04884846846153784,41.69006274795362,False
short_0915_top10_min10,2025-10-28,2025-10-29,0.8045271493015589,10,"OLECTRA,AMBER,ZYDUSWELL,IDEA,ONESOURCE,KAYNES,DEVYANI,NEWGEN,JKTYRE,NETWEB","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-1.8642,2.4114,0.5005,1.2846,-1.1892,0.1569,-1.5043,1.3428,0.6167,6.2900",6.991096283086229,3.6,45.39877300613497,18.609406952965234,20.654396728016362,0.06932025676624802,-0.16928011404134802,0.44061535363366183,0.8086917076296732,0.2391372668882315,41.58009823406481,True
short_0915_top10_min10,2025-10-29,2025-10-30,-1.3297201246947128,10,"BLUEDART,CARTRADE,CGPOWER,SAPPHIRE,DCMSHRIRAM,NEWGEN,ABREL,FIVESTAR,CHENNPETRO,NSLNISP","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-0.1121,-2.0948,2.5447,-2.1105,0.8800,2.7230,-3.9930,-5.1153,-8.4469,2.4276",24.12879942231525,6.6,67.48466257668711,39.672801635991824,12.883435582822086,0.7065415900098554,0.6400744817034898,1.3216347014210692,0.9634179745707805,0.044755694531306775,42.14483197277568,False
short_0915_top10_min10,2025-10-30,2025-10-31,-0.0875319041958749,10,"HYUNDAI,FORCEMOT,MAPMYINDIA,ADANIGREEN,CGCL,INDIACEM,BLUEDART,IFCI,MRPL,LT","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-0.5250,-2.8276,0.8900,0.7007,2.9898,0.0912,1.2381,-0.1170,-2.6129,-0.7027",49.76374866093328,10.2,37.627811860940696,14.92842535787321,25.357873210633947,-0.16327759325434638,-0.33354753817436134,0.6101539992389926,0.9829821622568838,0.1303683297161501,40.85599845171318,False
short_0915_top10_min10,2025-10-31,2025-11-03,0.2865885736414909,10,"TIMKEN,RHIM,UNITDSPR,GABRIEL,BLUEDART,NEWGEN,SAGILITY,PAGEIND,CUB,CHENNPETRO","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","2.2157,-0.1656,-0.8964,-0.9559,1.8686,-1.1579,1.6061,1.3238,-3.3895,2.4170",6.790524040465641,4.6,26.993865030674847,13.29243353783231,37.423312883435585,-0.5183307619342246,-0.648483718147197,0.025264816615235153,0.6435828946728993,-0.4040820739814042,40.49285216955442,True
short_0915_top10_min10,2025-11-03,2025-11-04,1.196929805844256,10,"GALLANTT,ADANIGREEN,IKS,KPRMILL,NCC,INDUSTOWER,RRKABEL,GODFRYPHLP,IDEA,WOCKPHARMA","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","1.2378,2.2757,-2.3639,1.3128,3.9820,-0.1589,-2.4658,1.4895,3.5147,3.1452",4.161614465575124,2.9,65.439672801636,32.10633946830266,14.519427402862986,0.6155705190287397,0.5187917915609797,-0.06823606171580442,0.7046083765463256,-0.06488556518520887,42.58932909715532,True
short_0915_top10_min10,2025-11-06,2025-11-07,-0.027369914157117,10,"EMCURE,BRITANNIA,CUB,FORCEMOT,INTELLECT,GRSE,INDIGO,RBLBANK,CHOLAHLDNG,JYOTICNC","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-0.0749,-3.1211,-1.0566,-1.3789,-0.5045,-0.1576,1.3638,-1.2030,4.4483,1.4108",3.959673529943153,3.8,18.813905930470348,6.952965235173824,57.873210633946826,-1.3052151142432433,-1.3275076940754915,-1.2932514925787506,-1.9643295075631044,-0.2572134351039744,41.03941949500219,False
short_0915_top10_min10,2025-11-07,2025-11-10,-0.1239607332959632,10,"CREDITACC,MINDACORP,LINDEINDIA,BLUEJET,PARADEEP,AARTIIND,LATENTVIEW,PREMIERENE,SCI,ANGELONE","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-4.3164,-2.3315,1.0395,1.7439,4.8084,-1.0040,-4.3078,0.2312,2.4460,0.4510",5.940826924146108,2.7,50.40816326530613,25.71428571428571,27.346938775510203,0.042905358990224816,0.02318379846222296,-1.8598801017027922,-1.7574052669759161,-0.1366941967797607,43.32896726913533,False
short_0915_top10_min10,2025-11-10,2025-11-11,1.079865923441783,10,"NAM-INDIA,NEULANDLAB,TBOTEK,JUBLINGREA,GABRIEL,REDINGTON,ANANTRAJ,MMTC,IFCI,CHENNPETRO","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","2.1578,4.6912,0.1660,-0.7048,1.9201,-0.2732,2.2168,2.2071,0.5793,-2.1615",5.234372090029851,4.1,54.58248472505092,26.476578411405292,23.421588594704684,0.15374941041942847,0.12021914641201503,-1.1224374832817328,-1.0982104151112941,-0.24543635562151958,41.094550066314035,True
short_0915_top10_min10,2025-11-11,2025-11-12,1.611119742739924,10,"KPRMILL,AEGISVOPAK,HFCL,HEG,URBANCO,CHOLAHLDNG,EMCURE,BHARATFORG,JAINREC,CRAFTSMAN","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","1.1419,-0.0824,2.9664,2.4661,1.3778,-0.6480,2.5101,1.3111,3.3606,1.7075",28.04383484839271,6.9,54.378818737270876,25.45824847250509,21.9959266802444,0.14585185013765223,0.14278199443900075,0.3193077082708046,-1.585843995383867,0.045791537762085756,42.02451636094975,True
short_0915_top10_min10,2025-11-12,2025-11-13,-0.1775804971334529,10,"ASIANPAINT,BERGEPAINT,TMCV,SYNGENE,IFCI,RPOWER,KIRLOSENG,GALLANTT,JAINREC,SYRMA","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-0.6051,-2.5465,-1.3109,-0.0823,1.2902,1.7318,-1.4924,3.2839,-3.4054,1.3609",41.28321422986876,9.2,65.11156186612575,36.71399594320487,11.359026369168356,0.6793308408618328,0.4324956165984828,0.9640816644220054,-0.33178925958564076,0.027517165381583504,41.64606456996663,False
short_0915_top10_min10,2025-11-13,2025-11-14,-0.6920523276350886,10,"MOTHERSON,HONASA,RKFORGE,BSOFT,GRSE,JMFINANCIL,APOLLOTYRE,PFIZER,GROWW,DATAPATTNS","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","1.3545,-1.5267,0.1968,1.5623,-5.8784,2.7558,2.9379,-0.5751,-4.4017,-3.3459",21.98865106745364,6.2,36.91683569979716,15.010141987829615,30.628803245436103,-0.30690181920459986,-0.40483644607578473,0.5045286281383081,0.6843932845765669,-0.29356378983570575,40.84706984014989,False
short_0915_top10_min10,2025-11-17,2025-11-18,0.7459778204758599,10,"NH,GROWW,SWANCORP,HUDCO,IRB,ONESOURCE,IDFCFIRSTB,SAILIFE,LENSKART,ENGINERSIN","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","2.9563,-2.2966,-0.7117,-1.2375,0.8164,2.0268,1.0159,1.5959,2.2029,1.0913",42.43228332868786,9.8,67.20647773279353,31.17408906882591,8.097165991902834,0.6419327714970794,0.5015156529208586,0.41629844859133386,1.172859670495839,0.023096571055929493,41.206327194315435,True
short_0915_top10_min10,2025-11-20,2025-11-21,2.661301096172276,10,"ANURAS,PWL,JPPOWER,RADICO,IGIL,CHENNPETRO,DATAPATTNS,NATCOPHARM,ADANIENT,CLEAN","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-4.6187,8.5997,7.4316,2.7603,2.9917,3.9729,2.4460,0.7226,1.1583,1.1484",24.009785566706054,5.7,40.44265593561368,16.901408450704224,19.3158953722334,-0.08928128078262583,-0.16686531585220488,-0.8790055905862709,-0.1727058196130661,-0.15830866919708564,39.04539482710523,True
short_0915_top10_min10,2025-11-24,2025-11-25,1.6084021743405494,10,"ACUTAAS,CLEAN,ACC,PTCIL,SWIGGY,WAAREEENER,RVNL,SAILIFE,PARADEEP,ZYDUSWELL","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","5.1385,3.3394,2.0813,-0.7285,2.0754,0.2182,0.0875,2.1129,1.3935,0.3657",119.39870115072908,19.9,30.784708249496983,15.895372233400401,42.857142857142854,-0.6288959153099913,-0.6955842125830447,-1.866374902052613,-2.625404806105358,-0.03638505202184374,39.829399894112555,True
short_0915_top10_min10,2025-11-26,2025-11-27,0.6286659923882973,10,"GMDCLTD,DCMSHRIRAM,CANFINHOME,JBCHEPHARM,JUBLINGREA,ZFCVINDIA,CARBORUNIV,GRAVITA,RRKABEL,TATAINVEST","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-1.9594,1.6218,0.0017,0.5057,2.2331,-1.8709,0.8332,2.7587,0.7485,1.4143",36.53555779976598,7.5,82.69617706237425,52.91750503018109,6.841046277665996,1.10555571994845,1.07664145461146,0.5728792448231766,-0.6847627863954894,0.10214191559193743,41.34740128014574,True
short_0915_top10_min10,2025-11-28,2025-12-01,1.3634555408921638,10,"PINELABS,GLAXO,ANTHEM,AIAENG,WHIRLPOOL,WELSPUNLIV,VBL,IGL,JPPOWER,LENSKART","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","1.6420,2.2969,-3.0466,1.3860,7.7302,3.1982,-0.3929,0.1184,1.1808,-0.4785",4.359993505113411,2.4,39.03420523138833,15.694164989939638,21.52917505030181,-0.13689489619435768,-0.27290448343081364,0.7704038215508275,0.2402739125072242,-0.005781848512475693,40.42173311743625,True
short_0915_top10_min10,2025-12-01,2025-12-02,0.1044258620023603,10,"AEGISVOPAK,CGCL,GABRIEL,HFCL,JKTYRE,POWERINDIA,WOCKPHARMA,CEMPRO,JMFINANCIL,ESCORTS","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-0.9425,-0.1087,1.3334,0.4374,-0.7012,-2.6385,0.7886,1.6716,-0.1281,1.3323",2.652139605715424,2.0,42.45472837022133,18.10865191146881,21.730382293762577,0.00237675646024137,-0.15232692509716816,-0.3274648968927015,0.8891701127760586,-0.14243626466542678,40.43930101267474,True
short_0915_top10_min10,2025-12-02,2025-12-03,0.2730160032010753,10,"TEJASNET,PINELABS,WOCKPHARMA,TENNIND,JSWDULUX,SUNTV,UNIONBANK,GUJGASLTD,APOLLOTYRE,NATIONALUM","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","2.3245,1.5574,4.0789,-0.9800,-4.2062,1.5735,3.6643,-2.2561,-2.1166,-0.9097",4.464944400348887,2.9,35.2112676056338,12.676056338028168,28.169014084507044,-0.3305112225607725,-0.40246847330291935,-0.4694282168661532,0.43714594973280874,0.07840027280859292,40.16807161314397,True
short_0915_top10_min10,2025-12-08,2025-12-09,-0.7957075175551397,10,"LATENTVIEW,JAINREC,CAPLIPOINT,ITI,JSWDULUX,FLUOROCHEM,SWANCORP,PWL,TATAINVEST,AJANTPHARM","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","-1.2843,-3.3451,2.1110,0.2948,-2.7444,-5.3355,-3.4876,5.2029,0.0282,0.6029",33.983955629316995,7.1,8.853118712273641,2.61569416498994,69.81891348088531,-1.9141583897724306,-1.8233676275848154,-2.2511775811383044,-3.1980980327820623,0.08949500524677913,40.45256580240576,False
short_0915_top10_min10,2025-12-09,2025-12-10,1.8769480580446267,10,"SPLPETRO,ERIS,JAINREC,FLUOROCHEM,JSWDULUX,SJVN,RITES,CARBORUNIV,INDIGO,BATAINDIA","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","2.1602,6.1245,1.3038,-1.1177,1.8777,0.6607,2.1559,1.1827,3.6678,0.7540",111.37556737634348,19.4,65.59356136820925,37.82696177062374,14.486921529175051,0.7435426874370362,0.5040134403583973,-1.4448167296034393,-2.177582073929497,0.30339640197633505,44.56707219608327,True
short_0915_top10_min10,2025-12-10,2025-12-11,0.2497883210537787,10,"IGIL,FLUOROCHEM,JAINREC,JYOTICNC,APARINDS,IRB,ZENTEC,IGL,ERIS,SPLPETRO","SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT,SHORT","09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15,09:15","1.3665,1.2957,3.7046,-1.6048,-2.0283,0.3937,-1.5275,0.4090,1.0957,-0.6067",12.499275184900094,4.3,33.93574297188755,12.650602409638553,32.730923694779115,-0.522583963010222,-0.5313301575668783,-1.7146797591065412,-2.0581957634580617,-0.13197455865370947,39.89652397767885,True
