config_id,entry_date,signal_date,n_positions,symbols,avg_clone_score,avg_rules_fired,avg_symbol_prior,high_tier_only,top_n,min_rules,rule_weight,profile_weight,symbol_prior_weight
C000,2025-07-03,2025-07-02,10,"BAYERCROP,BLUEDART,TBOTEK,LAURUSLABS,CUB,DCMSHRIRAM,DEEPAKFERT,ZFCVINDIA,PTCIL,APARINDS",986.3398798542725,39.4,0.2712870844168554,1,10,0,1.0,2.0,4.0
C000,2025-07-04,2025-07-03,10,"BLUEDART,TEGA,BAYERCROP,GABRIEL,SYRMA,HBLENGINE,AMBER,ABBOTINDIA,ASAHIINDIA,PTCIL",1189.5093907727846,48.1,0.15769929815731346,1,10,0,1.0,2.0,4.0
C000,2025-07-07,2025-07-04,10,"HONAUT,DCMSHRIRAM,ASTERDM,MOTILALOFS,BLUEDART,LATENTVIEW,3MINDIA,BLUESTARCO,BAYERCROP,GABRIEL",1161.4017151051823,47.7,0.09918770796633389,1,10,0,1.0,2.0,4.0
C000,2025-07-08,2025-07-07,10,"HONAUT,BOSCHLTD,CHENNPETRO,3MINDIA,CRAFTSMAN,MOTILALOFS,NATCOPHARM,GLENMARK,CREDITACC,BAYERCROP",1156.0377847573127,45.1,0.11953555350501914,1,10,0,1.0,2.0,4.0
C000,2025-07-09,2025-07-08,10,"TEGA,BOSCHLTD,JPPOWER,CRAFTSMAN,3MINDIA,GODREJCP,SUMICHEM,CHENNPETRO,KAJARIACER,PFIZER",1072.9339931200725,42.3,0.22747252747252747,1,10,0,1.0,2.0,4.0
C000,2025-07-10,2025-07-09,10,"SCHAEFFLER,TEGA,BOSCHLTD,JPPOWER,CEATLTD,GODREJCP,JSWDULUX,SONATSOFTW,LEMONTREE,DABUR",960.4356335855949,39.0,0.20464865922881192,1,10,0,1.0,2.0,4.0
C000,2025-07-11,2025-07-10,10,"SCHAEFFLER,FORCEMOT,BELRISE,TEGA,NIVABUPA,MSUMI,THELEELA,EMAMILTD,MRF,MEDANTA",862.5058397672785,35.9,0.049823840281855554,1,10,0,1.0,2.0,4.0
C000,2025-07-14,2025-07-11,10,"UTIAMC,LEMONTREE,KIRLOSENG,MEDANTA,MANKIND,JSWDULUX,GABRIEL,GALLANTT,FORCEMOT,SAGILITY",965.1997589957139,38.6,0.21354472499510666,1,10,0,1.0,2.0,4.0
C000,2025-07-15,2025-07-14,10,"ACMESOLAR,GLENMARK,NETWEB,BELRISE,SAGILITY,FORCEMOT,KIRLOSENG,PAGEIND,EIDPARRY,MRF",732.5638067019618,31.4,0.06241926012918379,1,10,0,1.0,2.0,4.0
C000,2025-07-16,2025-07-15,10,"ANANDRATHI,JPPOWER,OLAELEC,BOSCHLTD,NETWEB,ABDL,GLENMARK,EMCURE,FORCEMOT,BLUEJET",1211.4427975681597,48.9,0.10331767469172051,1,10,0,1.0,2.0,4.0
C000,2025-07-17,2025-07-16,10,"NEULANDLAB,BOSCHLTD,GODFRYPHLP,ANANTRAJ,SOBHA,ANANDRATHI,HEG,OLAELEC,JPPOWER,ABDL",981.6486162068629,41.3,0.24884517518105304,1,10,0,1.0,2.0,4.0
C000,2025-07-18,2025-07-17,10,"SWANCORP,NEULANDLAB,GLAND,TEGA,AADHARHFC,CHOICEIN,SHYAMMETL,GILLETTE,NUVOCO,ITCHOTELS",867.090353914019,36.3,0.1646506165590135,1,10,0,1.0,2.0,4.0
C000,2025-07-21,2025-07-18,10,"NUVOCO,RRKABEL,THERMAX,ANANDRATHI,CHALET,PATANJALI,HDFCAMC,GLAND,NEULANDLAB,CRAFTSMAN",1232.3592951814458,48.9,0.11390822917540473,1,10,0,1.0,2.0,4.0
C000,2025-07-22,2025-07-21,10,"ITCHOTELS,GMDCLTD,JSWDULUX,SONACOMS,THERMAX,CHALET,BLUEJET,TRAVELFOOD,SAMMAANCAP,HDFCAMC",922.5997852990286,37.0,0.023693482090428652,1,10,0,1.0,2.0,4.0
C000,2025-07-23,2025-07-22,10,"NUVOCO,CRAFTSMAN,UPL,AADHARHFC,CHOICEIN,GALLANTT,FORCEMOT,TEGA,AMBUJACEM,SHYAMMETL",841.9655483525015,34.0,0.18344238458742276,1,10,0,1.0,2.0,4.0
C000,2025-07-24,2025-07-23,10,"3MINDIA,PAYTM,SHREECEM,RHIM,JSWDULUX,SWIGGY,GMDCLTD,INDIACEM,ETERNAL,POWERINDIA",1263.5935761139506,50.8,0.13251614797416325,1,10,0,1.0,2.0,4.0
C000,2025-07-25,2025-07-24,10,"3MINDIA,PARADEEP,CREDITACC,BELRISE,ELGIEQUIP,SWIGGY,ZFCVINDIA,RHIM,MRPL,EMCURE",1323.0188129838243,51.0,0.19898708162066941,1,10,0,1.0,2.0,4.0
C000,2025-07-28,2025-07-25,10,"SHYAMMETL,SYNGENE,SUPREMEIND,COROMANDEL,MAXHEALTH,SAILIFE,UBL,ANANTRAJ,GLAND,COFORGE",2849.081564013161,44.6,0.14427480916030536,1,10,0,1.0,2.0,4.0
C000,2025-07-29,2025-07-28,10,"GRAVITA,SHYAMMETL,OLECTRA,SYNGENE,SPLPETRO,BOSCHLTD,FORTIS,BAYERCROP,TORNTPHARM,KIMS",791.463093659528,31.7,0.15493247210804462,1,10,0,1.0,2.0,4.0
C000,2025-07-30,2025-07-29,10,"CARTRADE,VIJAYA,SYRMA,GALLANTT,CIPLA,FORCEMOT,ACMESOLAR,HOMEFIRST,IEX,SUPREMEIND",518.8724879932362,22.8,0.11074574280681151,1,10,0,1.0,2.0,4.0
C000,2025-07-31,2025-07-30,10,"BOSCHLTD,AFFLE,APARINDS,PARADEEP,VBL,LAURUSLABS,VIJAYA,BLUEDART,WELCORP,3MINDIA",1018.7623299563244,42.1,0.16095126247798003,1,10,0,1.0,2.0,4.0
C000,2025-08-01,2025-07-31,10,"CRAFTSMAN,GALLANTT,NIACL,BOSCHLTD,POWERINDIA,SUMICHEM,BLUEDART,DMART,APARINDS,COROMANDEL",1141.3693705357432,46.2,0.19249503676984592,1,10,0,1.0,2.0,4.0
C000,2025-08-04,2025-08-01,10,"HINDUNILVR,PARADEEP,BOSCHLTD,CEMPRO,JSL,GODREJCP,DABUR,3MINDIA,LALPATHLAB,JIOFIN",2958.9734513044077,50.0,0.12461832061068703,1,10,0,1.0,2.0,4.0
C000,2025-08-05,2025-08-04,10,"KAYNES,SPLPETRO,EMAMILTD,3MINDIA,BLUEDART,BOSCHLTD,GVT&D,RADICO,GILLETTE,HONAUT",749.5683752541772,32.0,0.11502250929731843,1,10,0,1.0,2.0,4.0
C000,2025-08-06,2025-08-05,10,"NETWEB,TARIL,ABCAPITAL,ATHERENERG,ECLERX,DELHIVERY,SPLPETRO,POWERINDIA,TVSMOTOR,SHREECEM",1172.81959889121,47.6,0.2641221374045801,1,10,0,1.0,2.0,4.0
C000,2025-08-07,2025-08-06,10,"ZFCVINDIA,NEWGEN,FORCEMOT,BLS,PIDILITIND,ATHERENERG,SHREECEM,JKCEMENT,ENDURANCE,POONAWALLA",1056.179780690954,40.9,0.09913388138578978,1,10,0,1.0,2.0,4.0
C000,2025-08-08,2025-08-07,10,"SARDAEN,GODFRYPHLP,FORCEMOT,NEWGEN,PIDILITIND,IKS,BLS,BAYERCROP,UNOMINDA,BAJAJHLDNG",1058.5101756698891,42.7,0.11552162849872774,1,10,0,1.0,2.0,4.0
C000,2025-08-11,2025-08-08,10,"PVRINOX,FORTIS,PIDILITIND,CHOLAHLDNG,CDSL,HINDPETRO,JKTYRE,AFFLE,TITAN,INDIANB",2844.3829954520525,46.3,0.03401350557839108,1,10,0,1.0,2.0,4.0
C000,2025-08-12,2025-08-11,10,"CAPLIPOINT,PTCIL,MEDANTA,ATHERENERG,PVRINOX,FSL,KAJARIACER,CUMMINSIND,PAGEIND,AJANTPHARM",859.3241387530379,33.9,0.15829628386880296,1,10,0,1.0,2.0,4.0
C000,2025-08-13,2025-08-12,10,"CRAFTSMAN,SAILIFE,KPIL,JMFINANCIL,HBLENGINE,CAPLIPOINT,PAYTM,PTCIL,ABBOTINDIA,DOMS",1171.9934506543023,48.1,0.2467102871683024,1,10,0,1.0,2.0,4.0
C000,2025-08-14,2025-08-13,10,"SONATSOFTW,CRAFTSMAN,CARTRADE,ABBOTINDIA,CHOICEIN,TBOTEK,PAGEIND,SUNTV,AIAENG,JSWDULUX",764.7727354971737,30.7,0.12248133545843469,1,10,0,1.0,2.0,4.0
C000,2025-08-18,2025-08-14,10,"HBLENGINE,NSLNISP,EIHOTEL,FORCEMOT,APOLLOHOSP,CRAFTSMAN,GODREJIND,JMFINANCIL,HONASA,ALKEM",1382.05021950865,55.5,0.15454827615132957,1,10,0,1.0,2.0,4.0
C000,2025-08-19,2025-08-18,10,"NSLNISP,JMFINANCIL,HBLENGINE,FORCEMOT,ANTHEM,APOLLOHOSP,HONASA,ALKEM,3MINDIA,POWERINDIA",681.3467517951747,29.2,0.14516147974163243,1,10,0,1.0,2.0,4.0
C000,2025-08-20,2025-08-19,10,"PFIZER,GODREJIND,ASHOKLEY,MRF,MARUTI,SHREECEM,NSLNISP,BAJAJHLDNG,MINDACORP,ESCORTS",902.911428651829,36.4,0.07112937952632609,1,10,0,1.0,2.0,4.0
C000,2025-08-21,2025-08-20,10,"SPLPETRO,HYUNDAI,GODREJIND,PFIZER,BELRISE,ENDURANCE,MRF,GABRIEL,MARUTI,ASHOKLEY",1162.7829108889575,46.3,0.11066255627324328,1,10,0,1.0,2.0,4.0
C000,2025-08-22,2025-08-21,10,"OLAELEC,CARBORUNIV,SUNDARMFIN,GODFRYPHLP,MSUMI,ASTRAL,PTCIL,NEULANDLAB,PFIZER,LATENTVIEW",918.1693158236333,37.9,0.1639236081984173,1,10,0,1.0,2.0,4.0
C000,2025-08-25,2025-08-22,10,"LEMONTREE,TEJASNET,CONCORDBIO,RPOWER,OLAELEC,NAVA,NEULANDLAB,SUNDARMFIN,IDBI,GODFRYPHLP",1091.7357331120543,42.9,0.3900019573302016,1,10,0,1.0,2.0,4.0
C000,2025-08-26,2025-08-25,10,"LEMONTREE,GPIL,CPPLUS,NAVA,SWANCORP,PFIZER,TECHNOE,CRISIL,ABFRL,BHARTIHEXA",870.138980300229,36.7,0.213840281855549,1,10,0,1.0,2.0,4.0
C000,2025-08-28,2025-08-26,10,"ABFRL,LINDEINDIA,NYKAA,PARADEEP,MARUTI,GRANULES,ATGL,HYUNDAI,SWIGGY,BLS",2912.2700105076956,48.8,0.13952339009590917,1,10,0,1.0,2.0,4.0
C000,2025-08-29,2025-08-28,10,"MARUTI,JSL,NYKAA,DEVYANI,ENDURANCE,JKCEMENT,BIKAJI,UNOMINDA,BBTC,HEROMOTOCO",3257.2505039842663,53.3,0.045894499902133484,1,10,0,1.0,2.0,4.0
C000,2025-09-01,2025-08-29,10,"OLAELEC,VTL,WAAREEENER,LINDEINDIA,BOSCHLTD,HONAUT,AIIL,MARUTI,BRITANNIA,CROMPTON",1021.3804838264483,38.7,0.11087786259541983,1,10,0,1.0,2.0,4.0
C000,2025-09-02,2025-09-01,10,"VTL,AIIL,HONAUT,BBTC,AIAENG,RBLBANK,FORCEMOT,BATAINDIA,WAAREEENER,CPPLUS",491.97065526801845,21.1,0.0817185359170092,1,10,0,1.0,2.0,4.0
C000,2025-09-03,2025-09-02,10,"OLAELEC,GRANULES,BOSCHLTD,CHENNPETRO,ECLERX,ZYDUSWELL,KAYNES,HBLENGINE,FIVESTAR,PARADEEP",756.0982122532047,32.0,0.20786846741045215,1,10,0,1.0,2.0,4.0
C000,2025-09-04,2025-09-03,10,"MRF,TEGA,ATHERENERG,CGPOWER,SAMMAANCAP,CEATLTD,GABRIEL,JKTYRE,JKCEMENT,HONAUT",783.2651698454499,33.5,0.09602172636523781,1,10,0,1.0,2.0,4.0
C000,2025-09-05,2025-09-04,10,"NEULANDLAB,TBOTEK,MRF,CEATLTD,ITI,OLAELEC,NSLNISP,TEGA,SAMMAANCAP,NATIONALUM",1133.6938045795537,45.3,0.2767860638089646,1,10,0,1.0,2.0,4.0
C000,2025-09-08,2025-09-05,10,"BATAINDIA,TBOTEK,ZYDUSWELL,SYRMA,DOMS,OLAELEC,ABBOTINDIA,VIJAYA,GILLETTE,HONAUT",1023.0714408095707,42.7,0.17921315325895476,1,10,0,1.0,2.0,4.0
C000,2025-09-09,2025-09-08,10,"NETWEB,IDEA,FIRSTCRY,BATAINDIA,ABBOTINDIA,GILLETTE,ZFCVINDIA,3MINDIA,DOMS,BLUEJET",903.2854034246499,37.3,0.15219220982579762,1,10,0,1.0,2.0,4.0
C000,2025-09-10,2025-09-09,10,"GMDCLTD,ZFCVINDIA,NETWEB,FIRSTCRY,GALLANTT,3MINDIA,EICHERMOT,IDEA,JPPOWER,BSE",979.7534158956794,41.0,0.20605793697396751,1,10,0,1.0,2.0,4.0
C000,2025-09-11,2025-09-10,10,"ATHERENERG,COHANCE,MSUMI,SCHAEFFLER,MRF,FIRSTCRY,ABFRL,AFFLE,GMDCLTD,CEMPRO",802.4160389198428,34.2,0.05672342924251321,1,10,0,1.0,2.0,4.0
C000,2025-09-12,2025-09-11,10,"APARINDS,OFSS,WELSPUNLIV,INTELLECT,GMDCLTD,NSLNISP,ABBOTINDIA,ELECON,NETWEB,CEMPRO",981.4076635656754,39.5,0.24162458406733217,1,10,0,1.0,2.0,4.0
C000,2025-09-15,2025-09-12,10,"WAAREEENER,APARINDS,OFSS,ELECON,PTCIL,INTELLECT,WELSPUNLIV,MSUMI,PFIZER,NBCC",742.8337875547651,30.9,0.23867600592791433,1,10,0,1.0,2.0,4.0
C000,2025-09-16,2025-09-15,10,"HINDCOPPER,NEULANDLAB,GMDCLTD,DATAPATTNS,NLCINDIA,WAAREEENER,MAZDOCK,GRSE,ERIS,BEML",821.3189514319454,33.6,0.20782736347621839,1,10,0,1.0,2.0,4.0
C000,2025-09-17,2025-09-16,10,"JBMA,IDEA,GPIL,COCHINSHIP,RAILTEL,ANANTRAJ,MOTHERSON,GMDCLTD,BDL,IRCON",948.1720086923644,40.0,0.3176981796829125,1,10,0,1.0,2.0,4.0
C000,2025-09-18,2025-09-17,10,"REDINGTON,AEGISLOG,IRCON,ANANTRAJ,GPIL,FORCEMOT,RAILTEL,GODFRYPHLP,ABBOTINDIA,SHREECEM",854.7161008096562,35.9,0.3193090624388334,1,10,0,1.0,2.0,4.0
C000,2025-09-19,2025-09-18,10,"PTCIL,COCHINSHIP,GRSE,GRAPHITE,DATAPATTNS,IFCI,BELRISE,REDINGTON,BLUEDART,AEGISLOG",1027.8249373188478,41.9,0.18892654419371974,1,10,0,1.0,2.0,4.0
C000,2025-09-22,2025-09-19,10,"ZENTEC,PTCIL,POONAWALLA,IFCI,BELRISE,COCHINSHIP,CAPLIPOINT,ASAHIINDIA,HEXT,NEULANDLAB",674.7127342204351,28.9,0.19093476498056652,1,10,0,1.0,2.0,4.0
C000,2025-09-23,2025-09-22,10,"SPLPETRO,USHAMART,POONAWALLA,ATHERENERG,URBANCO,REDINGTON,JSWINFRA,KPRMILL,ABFRL,IPCALAB",899.5890203842604,34.6,0.09823840281855548,1,10,0,1.0,2.0,4.0
C000,2025-09-24,2025-09-23,10,"SPLPETRO,ADANIPOWER,ATGL,NETWEB,ADANIGREEN,ADANIENSOL,ADANIENT,ANANTRAJ,TRAVELFOOD,BLUEDART",1549.646941860464,62.4,0.2915002935995302,1,10,0,1.0,2.0,4.0
C000,2025-09-25,2025-09-24,10,"GMDCLTD,HINDCOPPER,ANANTRAJ,ADANIGREEN,ATGL,CANBK,ADANIPOWER,SPLPETRO,USHAMART,JINDALSAW",1292.0698308904916,52.7,0.22275396359365826,1,10,0,1.0,2.0,4.0
C000,2025-09-26,2025-09-25,10,"TATAINVEST,PARADEEP,SCI,MINDACORP,KAYNES,JSWDULUX,ATGL,BELRISE,GODREJIND,PTCIL",1165.04998056697,46.4,0.1375681570338059,1,10,0,1.0,2.0,4.0
C000,2025-09-29,2025-09-26,10,"ANANTRAJ,CHENNPETRO,USHAMART,AUBANK,HBLENGINE,MARUTI,ASHOKLEY,SAMMAANCAP,ICICIGI,EICHERMOT",2764.5840345260613,44.1,0.17770600900371894,1,10,0,1.0,2.0,4.0
C000,2025-09-30,2025-09-29,10,"TATAINVEST,PAGEIND,NETWEB,AIAENG,ONESOURCE,TEJASNET,NAM-INDIA,ZFCVINDIA,JWL,BOSCHLTD",655.0468609974494,27.8,0.25012722646310437,1,10,0,1.0,2.0,4.0
C000,2025-10-01,2025-09-30,10,"WOCKPHARMA,JSWDULUX,REDINGTON,USHAMART,MRPL,ANANTRAJ,PARADEEP,SCHAEFFLER,CRISIL,AIAENG",760.1734148660264,31.3,0.18885789782736348,1,10,0,1.0,2.0,4.0
C000,2025-10-03,2025-10-01,10,"BLUEDART,JSWDULUX,HINDCOPPER,HINDZINC,CPPLUS,WOCKPHARMA,MRPL,AEGISVOPAK,PTCIL,BOSCHLTD",663.2392578606588,26.9,0.06573903196040601,1,10,0,1.0,2.0,4.0
C000,2025-10-06,2025-10-03,10,"SAMMAANCAP,SUNTV,TATAINVEST,PFIZER,BLUEDART,AIAENG,PAGEIND,LTF,JSWDULUX,TMPV",966.2904408436032,39.6,0.08174789587003325,1,10,0,1.0,2.0,4.0
C000,2025-10-07,2025-10-06,10,"PTCIL,AEGISLOG,NETWEB,TATAINVEST,SAMMAANCAP,PFIZER,POONAWALLA,LTF,NEULANDLAB,DATAPATTNS",1025.2977000180742,42.4,0.21558929619998318,1,10,0,1.0,2.0,4.0
C000,2025-10-08,2025-10-07,10,"EMCURE,PTCIL,MRPL,HONAUT,ATHERENERG,ZFCVINDIA,BBTC,NUVAMA,PAYTM,DATAPATTNS",1156.1717303921027,45.0,0.11785490590834102,1,10,0,1.0,2.0,4.0
C000,2025-10-09,2025-10-08,10,"ATHERENERG,HONAUT,NETWEB,NYKAA,GABRIEL,FORTIS,DOMS,MRF,JMFINANCIL,IDEA",946.1424940260007,37.1,0.13838324525347429,1,10,0,1.0,2.0,4.0
C000,2025-10-10,2025-10-09,10,"ITI,IIFL,ASTERDM,GRAPHITE,HONAUT,MMTC,DOMS,MRF,BHARTIHEXA,JSWDULUX",918.4193551365015,37.1,0.22683010373850068,1,10,0,1.0,2.0,4.0
C000,2025-10-13,2025-10-10,10,"ITI,MCX,MRF,JAINREC,KARURVYSYA,NATIONALUM,LTM,HINDCOPPER,GODIGIT,SONACOMS",632.2753444237314,26.6,0.09552554315913095,1,10,0,1.0,2.0,4.0
C000,2025-10-14,2025-10-13,10,"YESBANK,NEULANDLAB,DIVISLAB,PGEL,TATACOMM,KAJARIACER,AUROPHARMA,JSWDULUX,SONACOMS,CDSL",1080.6991614699086,42.6,0.19052162849872772,1,10,0,1.0,2.0,4.0
C000,2025-10-15,2025-10-14,10,"HBLENGINE,DIVISLAB,NEULANDLAB,JUBLINGREA,BSE,YESBANK,KFINTECH,PGEL,NAVINFLUOR,ABSLAMC",1089.0121118566399,42.6,0.238681738109219,1,10,0,1.0,2.0,4.0
C000,2025-10-16,2025-10-15,10,"MAPMYINDIA,UTIAMC,JUBLINGREA,CRAFTSMAN,MCX,ANANDRATHI,PTCIL,ANGELONE,TORNTPOWER,KFINTECH",976.8902042984566,40.8,0.17451220535189998,1,10,0,1.0,2.0,4.0
C000,2025-10-17,2025-10-16,10,"MCX,ANGELONE,360ONE,TATACOMM,MAPMYINDIA,PRESTIGE,ICICIGI,ATUL,FORCEMOT,ANANDRATHI",766.3928219891295,31.7,0.07408299080054806,1,10,0,1.0,2.0,4.0
C000,2025-10-20,2025-10-17,10,"ATHERENERG,NESTLEIND,OBEROIRLTY,CRAFTSMAN,BLS,HBLENGINE,CEATLTD,GODREJPROP,ANGELONE,PERSISTENT",1026.946214177929,39.5,0.15900511702038417,1,10,0,1.0,2.0,4.0
C000,2025-10-21,2025-10-20,10,"WHIRLPOOL,FORCEMOT,CRAFTSMAN,OLAELEC,NAVINFLUOR,BLS,SOBHA,ATUL,PTCIL,NESTLEIND",840.6130949589433,33.2,0.15335542320275147,1,10,0,1.0,2.0,4.0
C000,2025-10-23,2025-10-21,10,"ACUTAAS,JKTYRE,RBLBANK,RADICO,JAINREC,ADANIPOWER,KARURVYSYA,MRF,GODREJPROP,AUBANK",818.0077754334867,34.6,0.1580005871990605,1,10,0,1.0,2.0,4.0
C000,2025-10-24,2025-10-23,10,"ATHERENERG,CEATLTD,JKTYRE,RADICO,AUBANK,ACUTAAS,RBLBANK,KARURVYSYA,ECLERX,FEDERALBNK",817.5923385450349,34.5,0.1291788999804267,1,10,0,1.0,2.0,4.0
C000,2025-10-27,2025-10-24,10,"BSOFT,VTL,ABDL,IEX,SPLPETRO,GPIL,CEATLTD,IDEA,AAVAS,BAJAJHLDNG",1012.0376224597885,39.6,0.27081620669406925,1,10,0,1.0,2.0,4.0
C000,2025-10-28,2025-10-27,10,"SCI,BSOFT,VTL,JAINREC,ABDL,HINDALCO,IEX,SAMMAANCAP,CESC,CANHLIFE",879.6145660952119,36.4,0.11141123507535719,1,10,0,1.0,2.0,4.0
C000,2025-10-29,2025-10-28,10,"FSL,ECLERX,SCI,CANHLIFE,INTELLECT,DCMSHRIRAM,JAINREC,CREDITACC,PNBHOUSING,HINDALCO",793.8277045607583,32.9,0.22866510080250535,1,10,0,1.0,2.0,4.0
C000,2025-10-30,2025-10-29,10,"CARTRADE,NEWGEN,KIRLOSENG,IDBI,RRKABEL,SWANCORP,NETWEB,CHENNPETRO,PTCIL,ECLERX",937.9671866622006,40.3,0.17682241422699438,1,10,0,1.0,2.0,4.0
